,topic,v_lat,v_lon,Country,event_url,event_name,maxdist,mediandist,ID_event,date,venue_name,count_part
888,Tech,51.50735,-0.12775799999999998,gb,https://www.meetup.com/london-qa-community/events/258289657/,Model-Based Testing WEBINAR,18.384079006575874,7.0,258289657,Wed Apr 10 19:00:00 2019,London,18
889,Tech,51.50806,-0.130824,gb,https://www.meetup.com/Data-engineering-Data-Science-Meetup/events/258292862/,Placeholder for meetup - data engineering for Data Science  ,931.0082828778853,16.49486064122156,258292862,Thu Jul 18 19:00:00 2019,QuantumBlack,5
890,"Business,Tech,Well-being",51.52409,-0.082616,gb,https://www.meetup.com/Cyber-Security-Entrepreneurs-London-UK/events/258339811/,Ticket Event \u2013 CyberTalks FINTECH IN CYBER,15.54325341637334,7.0,258339811,Wed Apr 24 19:00:00 2019,Barclays Rise London Accelerator ,11
891,"Well-being,Outdoors,Fitness,Social,Spirituality",54.3246,-2.7475810000000003,gb,https://www.meetup.com/Wanderlust-Walks-and/events/258352716/,Lake District Walking Weekend - May Bank Holiday ,76.38765299784329,50.08499418018367,258352716,Fri May 24 17:00:00 2019,Kendal Hostel,5
892,Outdoors,51.08952,-1.216844,gb,https://www.meetup.com/SailtheMed/events/258354293/,Adventure Sailing to the amazing Lulworth Cove!,8.847045688283725,8.254829229478574,258354293,Fri May 24 18:00:00 2019,Port Hamble Marina,3
893,"Well-being,Spirituality,Community",51.534405,-0.10623,gb,https://www.meetup.com/Men-and-Women-Who-OM/events/258354591/,How to Have Better Sex,324.60852465909744,7.507332992133414,258354591,Sat Apr 27 11:00:00 2019,The Angel,4
894,"Music,Social,Dancing",51.523575,-0.078481,gb,https://www.meetup.com/Industrial-Techno-London/events/258354749/,Superstition Perc Trax night - Village Underground,7.0,6.821515671672968,258354749,Sat Apr  6 23:00:00 2019,Village Underground,7
895,"Food&Drink,Fitness,Social,Singles,Outdoors,Languages",51.509449,-0.084481,gb,https://www.meetup.com/Tastour/events/258356706/,"24th April: Wine Tasting & City Social - Monument Station, from \u00a315",11.833513075059551,8.065100030287047,258356706,Wed Apr 24 20:00:00 2019,The Walrus and Carpenter,11
896,"Social,Well-being,Outdoors,Languages,Community",51.479107,-0.156498,gb,https://www.meetup.com/Sunshine-Narrative/events/258382598/,Battersea Park to Greenwich Riverside Walk (21km) (Adventure),7.082993473905367,7.055328982603577,258382598,Sat May 18 11:00:00 2019,Battersea Park,2
897,"Spirituality,Social,Well-being,Education,LGBT",51.520176,-0.08757000000000001,gb,https://www.meetup.com/Questforgaymen/events/258383398/,The Potential Me - an experiential exploration,2.986251295594455,2.986251295594455,258383398,Wed May 15 19:30:00 2019,WeWork,2
898,"Fitness,Social,Sports,Outdoors,Music,Languages,Well-being,Food&Drink,Arts",51.501251,-0.020201,gb,https://www.meetup.com/KENS-EVENTS-EXPLORE-LONDON-SECRETS/events/258383874/,DELIGHT YOUR TASTEBUDS WITH AN INDIAN FEAST.,21.528232408489195,11.195059208484832,258383874,Sun May 19 19:15:00 2019,Bengal Quay,4
899,Business,51.50148,-0.184734,gb,https://www.meetup.com/The-Kensington-Chelsea-Property-Group/events/258384097/,Journey into commrecial conversions beyond,7.450576962749523,6.621005524180782,258384097,Tue Apr 16 19:30:00 2019,Baglioni Hotel,12
900,Photography,51.473457,-0.19224,gb,https://www.meetup.com/London-Model-Shoots/events/258384224/,London Model Shoots May Lifestyle commercial shoot ,5.942676294022085,4.8853525880441735,258384224,Mon May 20 13:30:00 2019,boma,2
901,"Outdoors,Arts",51.473427,-0.001649,gb,https://www.meetup.com/Day-trips-Culture-and-Adventure/events/258386900/,Visit to the Rangers House/Optional Drinks/Food Afterwards,8.743146156390535,7.0,258386900,Sun Apr 14 12:30:00 2019,Ranger's House - the Wernher Collection,3
902,Spirituality,51.504406,-0.112096,gb,https://www.meetup.com/Human-Design-London/events/258387074/,Human Design Meetup,44.91893171310209,7.0,258387074,Thu Apr  4 20:00:00 2019,Royal Festival Hall,3
903,BookClubs,51.508961,-0.13599,gb,https://www.meetup.com/Agatha-Christie-Book-Club/events/258412348/,Peril at End House (1932),7.392001819917035,7.261334546611358,258412348,Fri Apr  5 20:00:00 2019,Waterstones Building,2
904,"Social,Music",51.52,-0.1,gb,https://www.meetup.com/London-Country-Blues-Folk-Gigs/events/258412598/,Friday Tonic@Southbank: Aerialists,17.174939391289858,13.783292927526574,258412598,Fri May 17 18:30:00 2019,,2
905,"Business,Tech",51.52409,-0.082616,gb,https://www.meetup.com/GDPR-Talks-Networking/events/258415925/,Ticket Event \u2013 CyberTalks FINTECH IN CYBER ,41.944852501189736,7.0,258415925,Wed Apr 24 19:00:00 2019,Barclays Rise London Accelerator ,3
906,Tech,51.52409,-0.082616,gb,https://www.meetup.com/CyberSecurity-Talks/events/258415937/,Ticket Event \u2013 CyberTalks FINTECH IN CYBER ,61.24204752475901,14.766426279785053,258415937,Wed Apr 24 19:00:00 2019,Barclays Rise London Accelerator ,13
907,Tech,37.983311,23.710831,gr,https://www.meetup.com/WeTest-Athens/events/257560627/,WeTest.Athens,7.0,6.5787202686927015,257560627,Fri May 17 07:00:00 2019,"Kastorias 34-36, Votanikos, Athens",4
908,Tech,37.97778,23.713615,gr,https://www.meetup.com/Voxxed-Greece/events/257810222/,Voxxed Athens 2019,5.806597715765897,4.613195431531796,257810222,Fri Jun  7 09:00:00 2019,Technopolis,2
909,Tech,38.00369,23.830332,gr,https://www.meetup.com/Hashgraph-Athens-Greece1/events/258811666/,"Hedera Hashgraph 2o meetup: \u0391\u03b8\u03ae\u03bd\u03b1, The American College of Greece (Deree)",3778.068478722377,1200.3443615858548,258811666,Thu Apr  4 17:00:00 2019,American College of Greece,4
910,"Tech,Education",45.81459,15.94591,hr,https://www.meetup.com/testival/events/259326847/,Testival Meetup #47,7.0,7.0,259326847,Tue Apr  2 18:00:00 2019,Bornfight,3
911,"Tech,Education",45.81459,15.94591,hr,https://www.meetup.com/testival/events/259328179/,Testival Meetup #49,7.0,7.0,259328179,Tue May  7 18:00:00 2019,Bornfight,6
912,Tech,45.810158,15.974298,hr,https://www.meetup.com/Zagreb-Rust-Meetup/events/259597646/,Rust Meetup 201904: Persistent data in Rust,7.0,7.0,259597646,Thu Apr  4 18:00:00 2019,Klub MaMa,5
913,"Business,Well-being,Tech,Crafts,Education",47.524673,19.064342,hu,https://www.meetup.com/12minBUD/events/256267486/,"12min Ignite Talks - Exciting Talks, Networking & Drinks #26",7.0,7.0,256267486,Thu Apr 11 19:00:00 2019,KPMG Conference Center (C-D),79
914,"Business,Well-being,Tech,Crafts,Education",47.524673,19.064342,hu,https://www.meetup.com/12minBUD/events/256400425/,"12min Ignite Talks - Exciting Talks, Networking & Drinks #27",580.6418561878965,7.0,256400425,Thu May  9 19:00:00 2019,KPMG Conference Center (C-D),8
915,Tech,47.473877,19.056931,hu,https://www.meetup.com/Budapest-Artificial-Intelligence-Meetup/events/256755056/,Budapest Artificial Intelligence Meetup - April,7.0,7.0,256755056,Mon Apr 29 18:00:00 2019,ELTE IK-EIT Digital Co-Location Center,26
916,Tech,47.473534,19.058977,hu,https://www.meetup.com/Budapest-Artificial-Intelligence-Meetup/events/256755077/,Budapest Artificial Intelligence Meetup - May,7.0,7.0,256755077,Mon May 27 18:00:00 2019,Ericsson,10
917,"Tech,Crafts",47.51,19.08,hu,https://www.meetup.com/Hungarian-Robot-Builders-Meetup/events/257338170/,Robot Maker Faire,7.0,7.0,257338170,Fri Apr 26 19:00:00 2019,,4
918,"Music,Arts",47.49537,19.078924,hu,https://www.meetup.com/Classical-and-opera-friends-in-Budapest/events/257692319/,Opera: Porgy and Bess (Gershwin),425.264585579597,285.8430570530647,257692319,Sat Apr  6 18:00:00 2019,Erkel Theatre,2
919,"Tech,Education,Arts",47.467598,19.026192,hu,https://www.meetup.com/Hungarian-IoT-Creativity-Meetup/events/258263426/,A kudarcok napja: Hungarian IoT Creativity Meetup 38. tal\u00e1lkoz\u00f3,10.44799457419151,7.0,258263426,Tue Apr  9 18:00:00 2019,Keve \u00d6koh\u00e1z ,4
920,"Arts,Business",47.503666,19.061394,hu,https://www.meetup.com/DDD-Practitioners-in-Budapest/events/258289739/,Patterns for the People - Kevlin Henney,7.0,7.0,258289739,Tue Apr  2 18:30:00 2019,IBM Budapest Lab (formerly Ustream),17
921,"Education,Business,Well-being,Social",47.51,19.08,hu,https://www.meetup.com/leave_a_legacy/events/258290336/,Ban\u00e1nh\u00e9jak az agilit\u00e1sban \u2013 Hibakult\u00fara kialak\u00edt\u00e1sa a szervezetekben,7.0,7.0,258290336,Tue May 28 18:00:00 2019,,5
922,"Business,Social,Tech",47.49258,19.069599,hu,https://www.meetup.com/kriziskommunikacio/events/258354158/,"XXIV. est Adatok, trollok, botr\u00e1nyok: K\u00f6z\u00f6ss\u00e9gi m\u00e9dia 2019",7.0,7.0,258354158,Tue Apr  9 18:00:00 2019,G\u00f6rbe B\u00f6gre k\u00e1v\u00e9z\u00f3,10
923,"Tech,Education",47.485592,19.06118,hu,https://www.meetup.com/Kotlin-Budapest/events/258680592/,Conference for Kotliners 2019,7.0,7.0,258680592,Fri Jun  7 08:00:00 2019,Budapest Music Center ,4
924,"Tech,Business",47.519814,19.062763,hu,https://www.meetup.com/Self-organizing-Teams-Meetup/events/258822990/,RelationshipRetro for High-Performance Agile Teams 3. Cognitive Deepening,7.0,7.0,258822990,Thu Apr 11 18:00:00 2019,Loxon Solutions,14
925,"Social,Tech,Business",47.494667,19.059507,hu,https://www.meetup.com/Technology-and-Career-Meetups/events/258896314/,IT Speed Dating SPRING - 2019 April,7.0,7.0,258896314,Thu Apr 11 18:00:00 2019,Skyscanner Budapest,11
926,"Beliefs,Well-being,Education,Business,Arts",47.503735,19.074965,hu,https://www.meetup.com/MEMO-Mesterek-es-Modszertanok-Meetup-Budapest/events/259216980/,Be on Fire \u2013 Don\u2019t Burn Out,7.0,7.0,259216980,Tue Apr  9 08:30:00 2019,MEMO - Budapest,2
927,Tech,47.52927800000001,19.06558,hu,https://www.meetup.com/budapest-js/events/259364905/,BudapestJS 2019 May,7.0,7.0,259364905,Thu May 16 18:00:00 2019,BlackRock Hungary,15
928,"Tech,Business",47.500553,19.047466,hu,https://www.meetup.com/Letscode-hu-meetup/events/259388155/,6# Letscode.hu meetup,7.0,7.0,259388155,Fri Apr 26 19:00:00 2019,Cloudera Hungary Office,31
929,"Well-being,Spirituality,Business,Social",53.33,-6.25,ie,https://www.meetup.com/Everything-Coaching-Dublin/events/244234111/,An Agile family is a happy family,7.0,7.0,244234111,Thu Sep 26 20:00:00 2019,,2
930,"Tech,Community,Business",53.33,-6.25,ie,https://www.meetup.com/design-thinkers-experience-service-designers-innovators/events/249769963/,Why We need to Build a Design Centric Culture in Ireland ?,6.148591333889059,5.297182667778118,249769963,Thu Oct 24 19:00:00 2019,,2
931,"Fitness,Social,Singles,Well-being,Outdoors,Music,Arts,Food&Drink",53.33,-6.25,ie,https://www.meetup.com/Socialising-laughter/events/250970665/,Cycle Green way West port ,41.350839756524074,29.90055983768271,250970665,Sat Apr 20 10:00:00 2019,,2
932,"Tech,Business",53.38833,-6.064711,ie,https://www.meetup.com/Design-Sprint-Ireland/events/253688010/,HMWs & Expert Interviews - The underrated Design Sprint exercise,7.0,7.0,253688010,Wed Apr 24 19:30:00 2019,Irish Life,27
933,"Tech,Community,Business",53.3394,-6.261419999999998,ie,https://www.meetup.com/design-thinkers-experience-service-designers-innovators/events/254550318/,Eureka: Innovation Taking Design Thinking to the Next Level,7.0,7.0,254550318,Wed Jul 31 11:00:00 2019,The Fitzwilliam Hotel,12
934,"Tech,Business",53.33,-6.25,ie,https://www.meetup.com/Design-Innovation-Entrepreneurship-Technology-DIET-Group/events/255178399/,Revolution or Evolution - Innovation and Evolution Patterns in Product/Services,7.0,7.0,255178399,Wed Apr 10 19:00:00 2019,,2
935,"Tech,Business",53.361237,-6.25306,ie,https://www.meetup.com/Agile-Lean-Ireland/events/255536514/,Friction Lab: An Advanced Workshop for Software Engineers (Mary Poppendieck),7.0,7.0,255536514,Tue Apr 23 09:30:00 2019,Croke Park,3
936,"Well-being,Spirituality",53.33816,-6.23789,ie,https://www.meetup.com/positivelivingnetworkdublin/events/255854849/,"Wisdom, Love & Presence - An Evening with Martin Aylward",156.65611248944103,7.0,255854849,Thu Apr 25 20:30:00 2019,Grand Canal Hotel,3
937,Tech,53.33,-6.25,ie,https://www.meetup.com/AzureDublin/events/256141045/,Security for SQL in the world of privacy regulations,7.0,7.0,256141045,Tue May 14 20:00:00 2019,,11
938,"Social,Outdoors,Sports",54.47914100000001,-8.277934,ie,https://www.meetup.com/Surf-Trips/events/257098778/,Seasessions Weekend,7.0,7.0,257098778,Fri Jun 21 20:00:00 2019,Rougey Lodge,2
939,"Social,Music,Arts",53.33501500000001,-6.263294,ie,https://www.meetup.com/gigonometry/events/257373993/,Garbage at the Iveagh Gardens - July 18th,7.0,7.0,257373993,Thu Jul 18 20:00:00 2019,Iveagh Gardens,3
940,"Fitness,Social,Singles,Well-being,Outdoors,Music,Arts,Food&Drink",53.27635600000001,-6.1216599999999985,ie,https://www.meetup.com/Socialising-laughter/events/257483434/,Sea kayaking with Seals Dalkey. Brunch afterwards ,41.350839756524074,29.90055983768271,257483434,Sat May 18 10:30:00 2019,Bullock Harbour,2
941,"Fitness,Social,Singles,Well-being,Outdoors,Music,Arts,Food&Drink",54.083847,-6.25332,ie,https://www.meetup.com/Socialising-laughter/events/257483532/,CARLINGFORD SLIEVE FOY LOOP,7.0,7.0,257483532,Sun Jun 16 11:00:00 2019,Carlingford tourist Offce,2
942,"Tech,Community,Business",53.33,-6.25,ie,https://www.meetup.com/design-thinkers-experience-service-designers-innovators/events/257585927/,48 Hour Design Jam,6.148591333889059,5.297182667778118,257585927,Fri Oct  4 19:00:00 2019,,2
943,"Fitness,Social,Singles,Well-being,Outdoors,Music,Arts,Food&Drink",53.345905,-6.239441,ie,https://www.meetup.com/Socialising-laughter/events/257789334/,Dublin Dinner Cruise by La Peniche ,18.450279918841353,7.0,257789334,Sat Jul 13 19:00:00 2019,Grand Canal Dock,4
944,"Social,Spirituality,Singles,Well-being,Education,Business",53.342994,-6.263452,ie,https://www.meetup.com/Interesting-Talks/events/257833770/,The Habit Blueprint: Change Your Life One Habit At A Time,7.0,7.0,257833770,Sat Jun 29 11:00:00 2019,The Central Hotel,2
945,Tech,53.34554,-6.242472,ie,https://www.meetup.com/Hashgraph-Ireland/events/257932405/,Hedera Hashgraph: How to Create an Enterprise-grade Public Network,7.0,7.0,257932405,Wed Apr 10 19:00:00 2019,D02 W529,19
946,"Tech,Education,Business",53.33,-6.25,ie,https://www.meetup.com/Behavioural-Economics-Neuroscience-Pyschology-and-Marketing/events/257958937/,48 Hour Global (Dublin) Service Jam,199.99725002191892,7.0,257958937,Fri Oct  4 19:00:00 2019,,4
947,Films,53.349619,-6.269154,ie,https://www.meetup.com/SaturdayFilmFanatics/events/258042485/,"Shazam! 2D, Cineworld, Saturday, April 6, 5:20",7.0,7.0,258042485,Sat Apr  6 17:50:00 2019,Cineworld,5
948,"Scifi,Films",53.35183000000001,-6.262905,ie,https://www.meetup.com/SuperheroMovieManiacs/events/258042932/,"Shazam! 2D, Cineworld, Saturday, April 6, 5:20",7.758798325335437,7.0,258042932,Sat Apr  6 17:50:00 2019,Cineworld,4
949,Films,53.349619,-6.269154,ie,https://www.meetup.com/SaturdayFilmFanatics/events/258047359/,"Hellboy, Cineworld, Saturday, April 13, Time TBD",5.6834929765047955,4.366985953009594,258047359,Sat Apr 13 18:30:00 2019,Cineworld,2
950,Films,53.349619,-6.269154,ie,https://www.meetup.com/WeekendFilmFanatics/events/258071671/,"Avengers: Endgame IMAX 3D, Cineworld, Saturday, April 27, 3:40",7.0,7.0,258071671,Sat Apr 27 16:10:00 2019,Cineworld,7
951,"Scifi,Films",53.35183000000001,-6.262905,ie,https://www.meetup.com/SuperheroMovieManiacs/events/258072032/,"Avengers: Endgame IMAX 3D, Cineworld, Saturday, April 27, 3:40",9.276394976006307,8.517596650670871,258072032,Sat Apr 27 16:10:00 2019,Cineworld,2
952,Films,53.349619,-6.269154,ie,https://www.meetup.com/WeekendFilmFanatics/events/258073419/,"The Sisters Brothers, Cineworld, Saturday, April 20, Time TBD",7.0,7.0,258073419,Sat Apr 20 18:30:00 2019,Cineworld,3
953,"Tech,Business",53.348843,-6.247852,ie,https://www.meetup.com/Dublin-Data-Science/events/258263416/,Graphs are Everywhere,7.0,7.0,258263416,Wed Apr 10 19:30:00 2019,Dogpatch Labs,96
954,"Tech,Business",53.348843,-6.247852,ie,https://www.meetup.com/Dublin-Data-Science/events/258263425/,Statistical Modelling of Power Grids,7.0,7.0,258263425,Thu May 23 19:30:00 2019,Dogpatch Labs,102
955,Food&Drink,53.34194599999999,-6.254402,ie,https://www.meetup.com/Food-from-around-the-World/events/258263509/,Lunch La Cocotte French Restaurant,7.0,7.0,258263509,Sat Apr 13 13:00:00 2019,La Cocotte,5
956,Food&Drink,53.352997,-6.260903,ie,https://www.meetup.com/Food-from-around-the-World/events/258355323/,Early Dinner at Pho Viet Vietnamese ,7.0,7.0,258355323,Sat Apr 27 19:00:00 2019,Pho Viet,6
957,"Social,Community",53.42645,-6.24991,ie,https://www.meetup.com/Dublin-Local-History-Meetup/events/258420551/,Week-end trip to Cambridge UK,7.0,7.0,258420551,Fri Apr 12 10:00:00 2019,Dublin Airport,2
958,"Fitness,Social,Singles,Well-being,Outdoors,Music,Arts,Food&Drink",53.18204,-6.794828,ie,https://www.meetup.com/Socialising-laughter/events/258665998/,MUSIC: JERRY FISH \u2013 Songs and Tall Tales Piano Show. Riverbank Theatre Newbridge,23.6274877251297,7.0,258665998,Sat Apr 13 21:00:00 2019,Riverbank Theatre,3
959,Tech,53.352394,-6.254207,ie,https://www.meetup.com/Dublin-TypeScript-Meetup/events/258696378/,"Meetup #15 TypeScript workshop with React, Immer & MobX.",7.0,7.0,258696378,Thu Apr 25 19:00:00 2019,ACIA - Aon Ireland,6
960,"Social,Community",53.477196,-7.369202,ie,https://www.meetup.com/Dublin-Local-History-Meetup/events/258697856/,"Guided tour of Belvedere House, Gardens and Park, near Mullingar",7.0,7.0,258697856,Sat Apr  6 13:45:00 2019,Belvedere House Gardens & Park,7
961,Photography,53.349976,-6.269185,ie,https://www.meetup.com/Dublin-Photography-Studio-Lighting-workshop-Meetup/events/258787746/,April One day Photography Studio Lighting Workshop,19.818570229556283,10.035193301341742,258787746,Sat Apr  6 11:30:00 2019,Patricio Cassinoni Photo studio,3
962,"Tech,Community",53.349804000000006,-6.26031,ie,https://www.meetup.com/Design_Sprint/events/258865540/,DUBLIN Help reach the Global Goals with Design Sprint - Week4: Prototype Day,93.2864280492098,7.0,258865540,Tue Apr  9 19:45:00 2019,"The Digital Depot, The Digital Hub",4
963,"Tech,Community",53.349804000000006,-6.26031,ie,https://www.meetup.com/Design_Sprint/events/258865561/,DUBLIN Help reach the Global Goals with Design Sprint - Week5: User Testing,93.2864280492098,7.0,258865561,Tue Apr 16 19:45:00 2019,"The Digital Depot, The Digital Hub",4
964,"Spirituality,Social,Singles,Well-being",53.332954,-6.267217,ie,https://www.meetup.com/Consciousliving/events/258867552/,From the European Neurology Congress: HOW TO USE YOUR BRAIN TO MOTIVATE YOURSELF,7.0,7.0,258867552,Tue Apr 23 20:15:00 2019,The Lantern Center,14
965,"Business,Social,Spirituality,Singles,Well-being,Education",53.343094,-6.263909,ie,https://www.meetup.com/thesecretdublin/events/258868872/,HOW TO USE YOUR BRAIN TO MOTIVATE YOURSELF -From the European Neurology Congress,7.758798325335437,7.0,258868872,Tue Apr 23 20:15:00 2019,The Central Hotel,32
966,"Business,Social,Community",53.34563000000001,-6.263577,ie,https://www.meetup.com/Eventprofs-Dublin/events/258933702/,April Eventprofs Meetup - SoolNua & Headcase Marketing,7.0,7.0,258933702,Thu Apr 11 19:00:00 2019,Temple Bar Gallery & Studios,15
967,"Tech,Business",53.348179,-6.250622,ie,https://www.meetup.com/Online-Marketing-Dublin/events/258987230/,How SEMrush Use Featured Snippets to Get to Position Zero on Google,7.0,7.0,258987230,Tue Apr 16 19:00:00 2019,The Vaults - Dogpatch Labs,65
968,Fitness,53.62329,-8.167337,ie,https://www.meetup.com/dublinrunners/events/259042650/,Roscommon 10 mile road race,7.0,7.0,259042650,Sat Jul  6 12:30:00 2019,Hannon's Hotel,7
969,"Education,Languages,Social,Arts",53.345039,-6.2534839999999985,ie,https://www.meetup.com/English-as-a-Second-Language-Using-Drama/events/259046624/,6 Week Drama Course,728.4160962482717,7.0,259046624,Wed Apr 24 20:00:00 2019,"Teach na bPiarseach,",3
970,"Well-being,Social,Spirituality,Fitness,Dancing",53.333893,-6.267889,ie,https://www.meetup.com/Yoga-HEALING-Synergy/events/259062123/,Activating Optimal Energy SynergyDance & Yoga  Workshop,7.0,7.0,259062123,Sun Apr 14 15:00:00 2019,Olive Tree Dublin,6
971,"Outdoors,Social,Sports,Fitness",53.29441,-6.133895,ie,https://www.meetup.com/Dublin-Adventure-sports-group/events/259064260/,Red Bull cliff diving Dublin!,7.0,7.0,259064260,Sat May 11 18:30:00 2019,D\u00fan Laoghaire,5
972,"Fitness,Social,Singles,Well-being,Outdoors,Music,Arts,Food&Drink",52.966633,-6.144573,ie,https://www.meetup.com/Socialising-laughter/events/259068880/,Horseriding for Beginners and Advanced. 45 Euros 1.5 hours excellent value ,7.0,7.0,259068880,Sat Apr 13 14:30:00 2019,"Ballinabarney Lodge, Blackhill Road",2
973,"Fitness,Social,Singles,Well-being,Outdoors,Music,Arts,Food&Drink",52.966633,-6.144573,ie,https://www.meetup.com/Socialising-laughter/events/259069013/,Horseriding for Beginners and Advanced. 45 Euros 1.5 hours excellent value ,7.0,7.0,259069013,Sat Apr 27 14:30:00 2019,"Ballinabarney Lodge, Blackhill Road",2
974,"Food&Drink,Social,Dancing,Singles,Business,Music",53.344166,-6.267764,ie,https://www.meetup.com/Events-Drinks-and-Dancing-in-Dublin/events/259081383/,Saturday Drinks and Dancing at Fitzsimons ,7.0,7.0,259081383,Sat Apr 13 21:30:00 2019,"Fitzsimons Bar, first floor",37
975,"Spirituality,Well-being",53.35555600000001,-6.260345,ie,https://www.meetup.com/Osho-Ireland/events/259097977/,OSHO Dynamic Meditation,7.0,7.0,259097977,Sat Apr  6 10:45:00 2019,The National League Centre for the Blind,2
976,"Social,Community",53.724674,-6.428458,ie,https://www.meetup.com/Dublin-Local-History-Meetup/events/259119508/,(1) Townley Hall and (2) Battle of Boyne Centre ,7.0,7.0,259119508,Sat May  4 13:45:00 2019,Townley Hall Main House,2
977,Tech,53.341476,-6.251688,ie,https://www.meetup.com/The-Data-Science-Ireland-Meetup/events/259154175/,Data Science Ireland Meetup April 2019,7.0,7.0,259154175,Wed Apr  3 19:00:00 2019,Dublin Chamber of Commerce,20
978,Business,53.349136,-6.247751,ie,https://www.meetup.com/Quantitative-Finance-Machine-Learning-Dublin-Meetup/events/259215975/,Quantitative Finance & Machine Learning,7.0,7.0,259215975,Thu May 16 19:00:00 2019,Dogpatch Labs,12
979,"Outdoors,Fitness",53.011978000000006,-6.32984,ie,https://www.meetup.com/Hiking-in-Wicklow/events/259243718/,"Hiking in to the light, Pieta House, fundraising event, ",7.0,7.0,259243718,Sat May 11 03:45:00 2019,Glendalough Visitor Centre Car Park R757,9
980,"Outdoors,Fitness",54.20939300000001,-5.999621,ie,https://www.meetup.com/DUBLIN-FREE-HIKING-GROUP/events/259263752/,PP5: MOURNE MTS - Commedagh & Donard from Meelmore Lodge car park - Level 4.5,7.0,7.0,259263752,Sat Apr 20 12:00:00 2019,Meelmore Lodge,7
981,"Fitness,Well-being",53.33,-6.25,ie,https://www.meetup.com/Hill-Walking-for-Health/events/259265113/,Next Walk - Saturday 27th Apr 2019,7.0,7.0,259265113,Sat Apr 27 11:00:00 2019,,32
982,"Fitness,Social,Singles,Well-being,Outdoors,Music,Arts,Food&Drink",53.37525600000001,-6.363208,ie,https://www.meetup.com/Socialising-laughter/events/259281013/,Canal Walk Castleknock to Maynooth. Great fitness Walk 18km,11.227845476323374,7.0,259281013,Sun May 12 13:00:00 2019,Castleknock Train Station,4
983,"Tech,Business,Education",53.334293,-6.262778,ie,https://www.meetup.com/Young-Leaders-in-Technology/events/259291760/,Young Leaders in Tech #3 @ Dtwo Harcourt St. w/ Special Guest Tammy Hawkins,7.0,7.0,259291760,Wed Apr  3 20:00:00 2019,D Two,5
984,"Social,Food&Drink,Singles,Well-being",53.325821,-6.242217,ie,https://www.meetup.com/single-professionals-dublin-ireland/events/259291835/,April Quiz night,7.0,7.0,259291835,Wed Apr  3 21:00:00 2019,Hampton Hotel,8
985,"Well-being,Social,Spirituality,Business,Arts,Outdoors,Fitness,Singles",53.325821,-6.242217,ie,https://www.meetup.com/SocialLifeDublin/events/259291848/,April Quiz night,7.0,7.0,259291848,Wed Apr  3 21:00:00 2019,Hampton Hotel,3
986,"Fitness,Social,Singles,Well-being,Outdoors,Music,Arts,Food&Drink",53.20090500000001,-6.111074,ie,https://www.meetup.com/Socialising-laughter/events/259304276/,Bray Head loop ,15.31374386256485,7.0,259304276,Sun Apr 28 13:00:00 2019,"Bray Dart Station,",4
987,"Fitness,Social,Singles,Well-being,Outdoors,Music,Arts,Food&Drink",53.25832,-6.276724,ie,https://www.meetup.com/Socialising-laughter/events/259305039/,Kilmashogue - Fairy Castle - Ticknoop Loop ,7.0,7.0,259305039,Sun May 19 12:00:00 2019,Kilmashogue Forest Car Park,5
988,"Social,Arts,Crafts",53.34568,-6.255045,ie,https://www.meetup.com/Paint-by-the-Pints/events/259323090/,Paint by the Pints - Waterfall Theme - BYOB Paint Night w/ free wine,7.0,7.0,259323090,Wed Apr 10 20:00:00 2019,P\u00d3G,2
989,"Social,Arts,Crafts",53.34568,-6.255045,ie,https://www.meetup.com/Paint-by-the-Pints/events/259323119/,Paint by the Pints - Cycling into Spring Theme - BYOB Paint Night,7.0,7.0,259323119,Thu Apr 25 20:00:00 2019,P\u00d3G,2
990,Tech,53.338276,-6.242025,ie,https://www.meetup.com/Test-Heads-Dublin/events/259335003/,Testing in a continuous world: Putting the Test in DevOps - Lisa Crispin,7.0,7.0,259335003,Thu Apr 11 19:00:00 2019,Harvey Nash Ireland,74
991,"Social,Community",53.343113,-6.2452190000000005,ie,https://www.meetup.com/Dublin-Local-History-Meetup/events/259371456/,EVIL LITERATURE: BANNED BOOKS IN THE COLLECTIONS OF DUBLIN CITY LIBRARY ,7.0,7.0,259371456,Wed Apr  3 19:00:00 2019,Dublin City Library,2
992,"Social,Community",53.340984,-6.258337,ie,https://www.meetup.com/Dublin-Local-History-Meetup/events/259420695/,Irish War of Independence Walk ,7.0,7.0,259420695,Wed Apr 10 15:30:00 2019,The Mansion House ,12
993,"Fitness,Social,Singles,Well-being,Outdoors,Music,Arts,Food&Drink",53.379913,-6.58847,ie,https://www.meetup.com/Socialising-laughter/events/259429138/,Walk from Maynooth to Kilcock along Royal Canal Greenway,7.0,7.0,259429138,Sun Apr 14 11:45:00 2019,Shoda Market Cafe,5
994,"Well-being,Fitness,Outdoors",52.8825,-6.234445,ie,https://www.meetup.com/Wicklow-Nordic-Walking/events/259446787/,"A Castle, an Erratic, a Pyramid and an Abbey. Amazing Avoca and Arklow!!",36.91620955838275,26.944139705588498,259446787,Sat Jul  6 11:30:00 2019,Meeting of the Waters,2
995,Tech,53.332546,-6.262633,ie,https://www.meetup.com/DublinPUG/events/259466621/,ABSs of the Power BI REST API,7.0,7.0,259466621,Thu Apr 18 19:00:00 2019,WeWork ,58
